sample_id	filename	source_identity	split	caption	caption_source	caption_word_count	event_count	duration_frames_120fps	duration_frames_20fps_est	package	category	take_name	take_actor	take_date	actor_uid	is_mirror	move_soma_uniform_path	shape_path	temporal_events_json	role	used_for	limitations
soma30k_11356	medium_heavy_one_hand_put_down_behind_low_R_001__A507	231113|medium_heavy_one_hand_put_down_behind_low_R_001|A507|medium_heavy_one_hand_put_down_behind_low_R_001__A507	train	character puts down medium heavy object with one hand from low height up behind	content_natural_desc_1	14	2	492	82	Interactions	Object Manipulation	medium_heavy_one_hand_put_down_behind_low_R_001	A507	231113	A507	False	soma_uniform/bvh/231113/medium_heavy_one_hand_put_down_behind_low_R_001__A507.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.0,""description"":""A person puts down a medium-sized, heavy object on a low shelf to their right back diagonal with their right hand.""},{""start_time"":2.0,""end_time"":4.1,""description"":""A person bent to the right back diagonal turns left to stand upright while facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11359	quip_360_R_001__A429	230713|quip_360_R_001|A429|quip_360_R_001__A429	train	person looking backwards raises their right hand momentarily	content_natural_desc_1	8	2	593	98	Communication	Communication	quip_360_R_001	A429	230713	A429	False	soma_uniform/bvh/230713/quip_360_R_001__A429.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.85,""description"":""A person is turning to their right and waving their right arm.""},{""start_time"":1.85,""end_time"":4.85,""description"":""A person is turning their body to their left and standing.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11360	step_rotate_idle_135_002__A029	220720|idle_turn_135_L_002|A029|step_rotate_idle_135_002__A029	train	turn 45 degrees towards the left over the left shoulder, taking two steps	content_natural_desc_1	13	2	600	100	Locomotion	Basic Locomotion Neutral	idle_turn_135_L_002	A029	220720	A029	False	soma_uniform/bvh/220720/step_rotate_idle_135_002__A029.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.35,""end_time"":2.5,""description"":""A person turns from their position at the front to the diagonal left side.""},{""start_time"":2.5,""end_time"":4.9,""description"":""A person stands upright.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11361	reach_jump_R_003__A232	230301|reach_jump_R_003|A232|reach_jump_R_003__A232	train	a jump reaching upwards as high as possible	content_natural_desc_1	8	2	717	119	Locomotion	Baseline	reach_jump_R_003	A232	230301	A232	False	soma_uniform/bvh/230301/reach_jump_R_003__A232.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.4,""end_time"":2.6,""description"":""A person jumps and stretches their right arm above their head to reach something during the jump.""},{""start_time"":2.6,""end_time"":5.9,""description"":""A person is standing in a place, lowering their head and neck in a forward direction.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11362	lamenting_002__A188	230213|lamenting_002|A188|lamenting_002__A188	train	figure strikes a lamenting pose with bent knees and upward stretched arms reaching for the sky	content_natural_desc_1	16	2	885	147	Communication	Gestures	lamenting_002	A188	230213	A188	False	soma_uniform/bvh/230213/lamenting_002__A188.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":5.55,""description"":""A person laments by raising and shaking their arms while standing.""},{""start_time"":5.55,""end_time"":7.3,""description"":""A person lamenting lowers their arms and stands upright.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11364	egypt_dance_R_003__A237	230302|egypt_dance_R_003|A237|egypt_dance_R_003__A237	train	perform an egyptian style dance moving two steps to the right and then two steps to the left	content_natural_desc_1	18	2	473	78	Dances	Dancing	egypt_dance_R_003	A237	230302	A237	False	soma_uniform/bvh/230302/egypt_dance_R_003__A237.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.35,""description"":""A person turns sideways and energetically performs an egyptian-style dance.""},{""start_time"":3.35,""end_time"":3.85,""description"":""A person quickly lowers their arms and stands still, facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11365	small_heavy_two_hands_front_low_to_front_high_R_001__A521	231117|small_heavy_two_hands_front_low_to_front_high_R_001|A521|small_heavy_two_hands_front_low_to_front_high_R_001__A521	train	character sorts out small heavy object with two hands from low up front and puts it away high up front	content_natural_desc_1	20	2	764	127	Interactions	Object Manipulation	small_heavy_two_hands_front_low_to_front_high_R_001	A521	231117	A521	False	soma_uniform/bvh/231117/small_heavy_two_hands_front_low_to_front_high_R_001__A521.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":4.733333,""description"":""A person lowers down to pick up an object with both hands and stands up again to place it on a higher platform in front.""},{""start_time"":4.733333,""end_time"":6.366667,""description"":""A person lowers the arms and stands in an upright posture facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11366	take_a_sip_270_start_R_002__A458	231004|take_a_sip_270_start_R_002|A458|take_a_sip_270_start_R_002__A458	train	character starts offering a sip to a person standing to the right	content_natural_desc_1	12	2	890	148	Communication	Gestures	take_a_sip_270_start_R_002	A458	231004	A458	False	soma_uniform/bvh/231004/take_a_sip_270_start_R_002__A458.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":3.05,""description"":""A person holding a drink in the right hand turns their head to the right while standing wide.""},{""start_time"":3.05,""end_time"":7.35,""description"":""A person offers a drink to someone to the right while standing in a wide stance facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11367	don_t_know_with_hands_001__A261	230309|don_t_know_with_hands_001|A261|don_t_know_with_hands_001__A261	train	express confusion by shrugging with your hands	content_natural_desc_1	7	2	347	57	Communication	Communication	don_t_know_with_hands_001	A261	230309	A261	False	soma_uniform/bvh/230309/don_t_know_with_hands_001__A261.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.1,""end_time"":2.1,""description"":""A person slightly shrugs with shoulders and swings arms in an \""i don't know\"" gesture.""},{""start_time"":2.1,""end_time"":2.8,""description"":""A person stands idle in a shoulder-width stance, facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11371	jump_over_obstacle_0_75m_R_103__A305	230324|jump_over_obstacle_0_75m_R_103|A305|jump_over_obstacle_0_75m_R_103__A305	train	someone clears a 75 cm obstacle with a swift jump, using their right hand for support	content_natural_desc_1	16	2	511	85	Locomotion	Stunts	jump_over_obstacle_0_75m_R_103	A305	230324	A305	False	soma_uniform/bvh/230324/jump_over_obstacle_0_75m_R_103__A305.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.95,""description"":""A person runs at a moderate pace by swaying their arms and starts to jump over an obstacle.""},{""start_time"":1.95,""end_time"":4.2,""description"":""A person jumps over an obstacle and stands idle facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11372	jog_ff_start_180_R_003__A067	221117|jog_ff_start_180_R_003|A067|jog_ff_start_180_R_003__A067	train	A person starts to jog forward steadily.	content_natural_desc_4	7	2	461	76	Locomotion	Baseline	jog_ff_start_180_R_003	A067	221117	A067	False	soma_uniform/bvh/221117/jog_ff_start_180_R_003__A067.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.0,""description"":""A person starts to jog forward.""},{""start_time"":1.0,""end_time"":3.75,""description"":""A person jogs forward at a steady pace.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11373	jog_backward_loop_002__A038	220727|jog_ff_000_R_002|A038|jog_backward_loop_002__A038	train	full jog backwards from start to stop	content_natural_desc_1	7	2	926	154	Locomotion	Basic Locomotion Neutral	jog_ff_000_R_002	A038	220727	A038	False	soma_uniform/bvh/220727/jog_backward_loop_002__A038.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":6.25,""description"":""A person is steadily jogging backwards.""},{""start_time"":6.25,""end_time"":7.65,""description"":""A person stops jogging and stands idle.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11375	jog_ff_start_315_R_001__A266	230313|jog_ff_start_315_R_001|A266|jog_ff_start_315_R_001__A266	train	person starts jogging backward diagonally with the right foot	content_natural_desc_1	9	2	478	79	Locomotion	Basic Locomotion Neutral	jog_ff_start_315_R_001	A266	230313	A266	False	soma_uniform/bvh/230313/jog_ff_start_315_R_001__A266.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":1.8,""description"":""A person, facing forward, quickly starts to jog backward along the back-right diagonal.""},{""start_time"":1.8,""end_time"":3.9,""description"":""A person swiftly jogs backward along the back-right diagonal.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11376	dance_hiphop_knock_R_002__A316	230413|dance_hiphop_knock_R_002|A316|dance_hiphop_knock_R_002__A316	train	energetic hip hop dance move, leaping from one leg to another ending with a toe tap	content_natural_desc_1	16	2	1025	170	Dances	Dancing	dance_hiphop_knock_R_002	A316	230413	A316	False	soma_uniform/bvh/230413/dance_hiphop_knock_R_002__A316.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":7.5,""description"":""A person smoothly executes a hip-hop knock move several times and then stands straight.""},{""start_time"":7.5,""end_time"":8.45,""description"":""A person is standing idle while the arms are placed on the sides.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11378	triumph_one_handed_R_003__A438	230112|triumph_one_handed_R_003|A438|triumph_one_handed_R_003__A438	train	lift a fist in a triumphant gesture	content_natural_desc_1	7	2	275	45	Communication	Gestures	triumph_one_handed_R_003	A438	230112	A438	False	soma_uniform/bvh/230112/triumph_one_handed_R_003__A438.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":0.8,""description"":""A person raises their right hand triumphantly.""},{""start_time"":1.2,""end_time"":2.2,""description"":""A person lowers their right hand to the side.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11379	bow_R_001__A429	230713|bow_R_001|A429|bow_R_001__A429	train	bow your head and torso while taking a small step forward	content_natural_desc_1	11	2	693	115	Communication	Gestures	bow_R_001	A429	230713	A429	False	soma_uniform/bvh/230713/bow_R_001__A429.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.3,""end_time"":2.05,""description"":""A person shifts their weight to their right foot and leans forward slightly into a lowered bow.""},{""start_time"":2.05,""end_time"":5.7,""description"":""A person stands straight and idle from a bowing position.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11382	dance_western_cowboy_sequence_R_fast_001__A306	230411|dance_western_cowboy_sequence_R_fast_001|A306|dance_western_cowboy_sequence_R_fast_001__A306	train	a fast western cowboy dance sequence involving a right leg sweep and head movement	content_natural_desc_1	14	2	758	126	Dances	Dancing	dance_western_cowboy_sequence_R_fast_001	A306	230411	A306	False	soma_uniform/bvh/230411/dance_western_cowboy_sequence_R_fast_001__A306.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.25,""end_time"":3.6,""description"":""A person is dancing by stretching their arms and folding their hands while taking steps sideways.""},{""start_time"":3.6,""end_time"":6.25,""description"":""A person is lowering their arms while facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
soma30k_11383	high_jump_R_001__A469	231009|high_jump_R_opt_1_001|A469|high_jump_R_001__A469	train	high jump over a moving pole in one place	content_natural_desc_1	9	2	493	82	Locomotion	Baseline	high_jump_R_opt_1_001	A469	231009	A469	False	soma_uniform/bvh/231009/high_jump_R_001__A469.bvh	soma_shapes/soma_base_fit_mhr_params.npz	"[{""start_time"":0.0,""end_time"":2.15,""description"":""The person bends slightly and executes a high jump while facing forward.""},{""start_time"":2.15,""end_time"":4.05,""description"":""The person stands with an upright posture while facing forward.""}]"	diagnostic_dataset_selection	training_manifest_preparation	metadata_selected;motion_feature_conversion_not_validated;not_final_evaluator
