paper_list_line,venue,paper_title,note,attempts
5189,SIGGRAPH ASIA 2024,"The Lips, the Teeth, the tip of the Tongue: LTT Tracking",crossref_skipped,"[{""url"": ""https://asia.siggraph.org/2024/presentation/?id=papers_1121&sess=sess223"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5400,SIGGRAPH 2026,FabricTryOn: Taming Image Editing Models for Garment Re-Texturing,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_596&sess=sess152"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5404,SIGGRAPH 2026,HumanFlow: Controllable Human Image Generation via Flow Matching,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1007&sess=sess152"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5405,SIGGRAPH 2026,Boundary-aware Neural Model Reduction for PDEs,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_879&sess=sess127"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5407,SIGGRAPH 2026,Efficient Multiscale Lanczos Eigenpair Extraction,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1117&sess=sess127"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5408,SIGGRAPH 2026,Component Modes Synthesis Method with Multiple Partitions for Large-scale Eigenvalue Problem,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_133&sess=sess127"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5409,SIGGRAPH 2026,Iris3D: 3D Generation via Synchronized Diffusion Distillation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_105&sess=sess151"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5412,SIGGRAPH 2026,InvSculpt: Inverse Sculpting Modeling via Controlled 3D Generation and a Vector Displacement Field,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_715&sess=sess151"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5415,SIGGRAPH 2026,Invisible Holographic Window: Full-color 3D Image Reconstruction from Transparent Surface-relief Computer-generated Holograms,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1417&sess=sess132"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5420,SIGGRAPH 2026,MorphSkein: A Shape-Changing Afterimage Display Preserving Pixel Density During Surface-Area Changes Across Troposkein-Based Shapes,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_554&sess=sess132"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5423,SIGGRAPH 2026,Autoregressive B-Rep Shape Generation with Parametric Surfaces,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_165&sess=sess142"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5428,SIGGRAPH 2026,Fast and Exact Winding Numbers for Triangle Meshes,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_747&sess=sess149"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5429,SIGGRAPH 2026,Spatially Accelerated Winding Numbers for Curved Geometry,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1487&sess=sess149"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5430,SIGGRAPH 2026,Robust Containment Queries over Collections of Trimmed NURBS Surfaces via Generalized Winding Numbers,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_119&sess=sess149"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5431,SIGGRAPH 2026,"The Antipodal Method: Fast, Accurate, and Robust 3D Generalized Winding Numbers",crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_570&sess=sess149"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5432,SIGGRAPH 2026,ADS: Random Sampling of Occupancy Functions using Adaptive Delaunay Scaffolding,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_861&sess=sess149"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5433,SIGGRAPH 2026,Differentiable Voxelization of Surface Representations,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1260&sess=sess149"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5434,SIGGRAPH 2026,Uncertainty-aware geometry processing on Gaussian Process Implicit Surfaces,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_140&sess=sess149"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5435,SIGGRAPH 2026,Hybrid Gaussian Wang Tiles for Class-aware Authoring and Rendering,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1271&sess=sess137"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5436,SIGGRAPH 2026,Faster 3D Gaussian Splatting Convergence via Structure-Aware Densification,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1388&sess=sess137"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5438,SIGGRAPH 2026,SHARP-GS: Scalable High-fidelity Accelerated Rendering Pipeline for Ultra-high Resolution 3D Gaussian Splatting,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_470&sess=sess137"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5437,SIGGRAPH 2026,Gaussian Point Splatting,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_103&sess=sess137"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5118,SIGGRAPH ASIA 2024,NeuSmoke: Efficient Smoke Reconstruction and View Synthesis with Neural Transportation Fields,crossref_skipped,"[{""url"": ""http://ren-bo.net/"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""57"", ""dois"": """"}, {""url"": ""http://ren-bo.net/papers/zrz_tog2026.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.44:content_type=application/pdf""}, {""url"": ""http://ren-bo.net/papers/zwr_sig2026.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.55:content_type=application/pdf""}, {""url"": ""http://ren-bo.net/papers/zkr_tvcg2026.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.39:content_type=application/pdf""}, {""url"": ""http://ren-bo.net/papers/zkr_tvcg2026_supp.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.35:content_type=application/pdf""}, {""url"": ""http://ren-bo.net/papers/cj_sigasia2025.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.37:content_type=application/pdf""}, {""url"": ""http://ren-bo.net/papers/cj_sigasia2025_supp.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.27:content_type=application/pdf""}, {""url"": ""http://ren-bo.net/papers/lyj_tog2025.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.35:content_type=application/pdf""}, {""url"": ""http://ren-bo.net/papers/lyj_tog2025_supp.pdf"", ""source"": ""html:a"", ""result"": ""title_score:0.42:content_type=application/pdf""}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5439,SIGGRAPH 2026,A LoD of Gaussians: Out-of-Core Training and Rendering for Seamless Ultra-Large Scene Reconstruction,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_395&sess=sess137"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5440,SIGGRAPH 2026,Mobile3DGS³: Accelerate Mobile 3DGS Rendering via Gradient-Aware Super-Sampling and Frame Interpolation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1194&sess=sess137"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5441,SIGGRAPH 2026,Topologically Consistent Multi-view 3D Head Reconstruction via Coarse-Guided Layered Surface Sampling,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1217&sess=sess109"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_http_429""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5442,SIGGRAPH 2026,Emotion Manipulation for Talking-Head Videos via Facial Landmarks,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_126&sess=sess109"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5443,SIGGRAPH 2026,Learning a Delighting Prior for Facial Appearance Capture in the Wild,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_307&sess=sess109"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5444,SIGGRAPH 2026,Bringing Diversity from Diffusion Models to Semantic-Guided Face Asset Generation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_129&sess=sess109"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5445,SIGGRAPH 2026,EchoAvatar: Real-time Generative Avatar Animation from Audio Streams,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_352&sess=sess109"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5446,SIGGRAPH 2026,See-through: Single-image Layer Decomposition for Anime Characters,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1349&sess=sess109"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_error:ReadTimeout:HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=25)""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
5447,SIGGRAPH 2026,gCDT: A Highly Parallel GPU Algorithm for Large-Scale Constrained Delaunay Triangulation,crossref_skipped,"[{""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_168&sess=sess120"", ""source"": ""csv:paper_link"", ""result"": ""landing:html"", ""extracted"": ""0"", ""dois"": """"}, {""url"": """", ""source"": ""arxiv:title_search"", ""result"": ""arxiv_no_match:0.00:""}, {""url"": """", ""source"": ""crossref:title_search"", ""result"": ""crossref_skipped""}]"
